province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Tianjin,Ampicillin,A. baumannii resistance,22.4,% resistant strains,45.45161290322581,0.49283179559971607,-1.0208327587525197,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Ciprofloxacin,A. baumannii resistance,31.5,% resistant strains,52.16129032258065,0.6038961038961038,-0.7276277295868702,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Levofloxacin,A. baumannii resistance,27.1,% resistant strains,43.36129032258064,0.6249814015771463,-0.6781148367152798,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Minocycline,A. baumannii resistance,4.9,% resistant strains,11.89516129032258,0.41193220338983055,-1.2795211795218446,First,1,Eastern,7,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Tibet,Ampicillin,A. baumannii resistance,43.5,% resistant strains,45.45161290322581,0.9570617459190915,-0.06331609007403309,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Ciprofloxacin,A. baumannii resistance,51.6,% resistant strains,52.16129032258065,0.989239332096475,-0.015608492550894653,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Levofloxacin,A. baumannii resistance,28.1,% resistant strains,43.36129032258064,0.6480434459157864,-0.6258375578482253,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Minocycline,A. baumannii resistance,2.45,% resistant strains,11.89516129032258,0.20596610169491528,-2.279521179521845,Third,4,Western,17,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Xinjiang,Ampicillin,A. baumannii resistance,43.9,% resistant strains,45.45161290322581,0.9658623136976578,-0.05011055127476564,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Ciprofloxacin,A. baumannii resistance,47.6,% resistant strains,52.16129032258065,0.9125541125541126,-0.13201798466620526,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Levofloxacin,A. baumannii resistance,34.9,% resistant strains,43.36129032258064,0.8048653474185389,-0.3131806518594994,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Minocycline,A. baumannii resistance,10.6,% resistant strains,11.89516129032258,0.8911186440677966,-0.16631056907385391,Fourth,6,Western,18,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Yunnan,Ampicillin,A. baumannii resistance,44.7,% resistant strains,45.45161290322581,0.9834634492547907,-0.0240566596268059,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Ciprofloxacin,A. baumannii resistance,49.9,% resistant strains,52.16129032258065,0.9566481137909708,-0.06393974263688844,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Levofloxacin,A. baumannii resistance,40.2,% resistant strains,43.36129032258064,0.9270941824133314,-0.10921218689022287,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Minocycline,A. baumannii resistance,15.6,% resistant strains,11.89516129032258,1.311457627118644,0.39117119522519517,Fourth,6,Western,20,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Zhejiang,Ampicillin,A. baumannii resistance,48.7,% resistant strains,45.45161290322581,1.0714691270404542,0.09959028127221836,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Ciprofloxacin,A. baumannii resistance,42.9,% resistant strains,52.16129032258065,0.8224489795918367,-0.2820019104746032,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Levofloxacin,A. baumannii resistance,32.6,% resistant strains,43.36129032258064,0.7518226454396668,-0.41153572383807385,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Minocycline,A. baumannii resistance,9.1,% resistant strains,11.89516129032258,0.7650169491525424,-0.38643638343835685,First,1,Eastern,5,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Anhui,Ciprofloxacin,P. aeruginosa resistance,11.5,% resistant strains,9.238709677419354,1.2447625698324023,0.3158705840669941,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Levofloxacin,P. aeruginosa resistance,12.8,% resistant strains,10.651612903225807,1.201695941853422,0.2650719054736171,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Ciprofloxacin,P. aeruginosa resistance,12.7,% resistant strains,9.238709677419354,1.3746508379888267,0.4590652198947845,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Levofloxacin,P. aeruginosa resistance,14.5,% resistant strains,10.651612903225807,1.3612961841308298,0.44498099548855163,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Ciprofloxacin,P. aeruginosa resistance,7.5,% resistant strains,9.238709677419354,0.8118016759776536,-0.3008007763815003,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Levofloxacin,P. aeruginosa resistance,8.7,% resistant strains,10.651612903225807,0.8167777104784978,-0.2919845986776547,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Ciprofloxacin,P. aeruginosa resistance,11.3,% resistant strains,9.238709677419354,1.223114525139665,0.2905594955378066,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Levofloxacin,P. aeruginosa resistance,12.5,% resistant strains,10.651612903225807,1.1735311932162324,0.23085619013570408,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Ciprofloxacin,P. aeruginosa resistance,7.8,% resistant strains,9.238709677419354,0.8442737430167598,-0.24421724801513278,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Levofloxacin,P. aeruginosa resistance,8.7,% resistant strains,10.651612903225807,0.8167777104784978,-0.2919845986776547,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Ciprofloxacin,P. aeruginosa resistance,8.3,% resistant strains,9.238709677419354,0.8983938547486034,-0.1545800355304563,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Levofloxacin,P. aeruginosa resistance,10.4,% resistant strains,10.651612903225807,0.9763779527559054,-0.034488376385290745,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Levofloxacin,P. aeruginosa resistance,9.8,% resistant strains,10.651612903225807,0.9200484554815264,-0.12021825041117457,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Ciprofloxacin,P. aeruginosa resistance,7,% resistant strains,9.238709677419354,0.7576815642458101,-0.40033644993241463,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Levofloxacin,P. aeruginosa resistance,8.3,% resistant strains,10.651612903225807,0.7792247122955784,-0.35988866317945806,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Ciprofloxacin,P. aeruginosa resistance,8.1,% resistant strains,9.238709677419354,0.8767458100558659,-0.18976946399275646,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Levofloxacin,P. aeruginosa resistance,9.6,% resistant strains,10.651612903225807,0.9012719563900665,-0.14996559380522678,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Ciprofloxacin,P. aeruginosa resistance,11.3,% resistant strains,9.238709677419354,1.223114525139665,0.2905594955378066,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Levofloxacin,P. aeruginosa resistance,11.8,% resistant strains,10.651612903225807,1.1078134463961236,0.14771495483545846,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Ciprofloxacin,P. aeruginosa resistance,8.7,% resistant strains,9.238709677419354,0.9416899441340781,-0.08667597102865303,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Levofloxacin,P. aeruginosa resistance,9,% resistant strains,10.651612903225807,0.8449424591156874,-0.24307499819670814,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Ciprofloxacin,P. aeruginosa resistance,11.9,% resistant strains,9.238709677419354,1.288058659217877,0.3651982964305623,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Levofloxacin,P. aeruginosa resistance,13.7,% resistant strains,10.651612903225807,1.2861901877649908,0.3631039884341438,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Ciprofloxacin,P. aeruginosa resistance,8.5,% resistant strains,9.238709677419354,0.9200418994413408,-0.12022853073967936,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Levofloxacin,P. aeruginosa resistance,10.3,% resistant strains,10.651612903225807,0.9669897032101756,-0.04842756734316445,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Levofloxacin,P. aeruginosa resistance,8.8,% resistant strains,10.651612903225807,0.8261659600242277,-0.2754964758890856,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Ciprofloxacin,P. aeruginosa resistance,7.1,% resistant strains,9.238709677419354,0.7685055865921787,-0.37987234737269926,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Levofloxacin,P. aeruginosa resistance,8.3,% resistant strains,10.651612903225807,0.7792247122955784,-0.35988866317945806,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Ciprofloxacin,P. aeruginosa resistance,12.9,% resistant strains,9.238709677419354,1.3962988826815643,0.481607788545873,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Levofloxacin,P. aeruginosa resistance,15.2,% resistant strains,10.651612903225807,1.4270139309509386,0.5129994189172025,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Ciprofloxacin,P. aeruginosa resistance,10.3,% resistant strains,9.238709677419354,1.1148743016759777,0.1568810603058372,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Levofloxacin,P. aeruginosa resistance,10.9,% resistant strains,10.651612903225807,1.0233192004845548,0.03325623025054357,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Ciprofloxacin,P. aeruginosa resistance,10.2,% resistant strains,9.238709677419354,1.104050279329609,0.1428058750941144,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Levofloxacin,P. aeruginosa resistance,11.2,% resistant strains,10.651612903225807,1.0514839491217443,0.07242682753122111,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Ciprofloxacin,P. aeruginosa resistance,15.7,% resistant strains,9.238709677419354,1.6993715083798884,0.7650012820142459,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Levofloxacin,P. aeruginosa resistance,16.7,% resistant strains,10.651612903225807,1.5678376741368865,0.6487761979476692,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Ciprofloxacin,P. aeruginosa resistance,4.9,% resistant strains,9.238709677419354,0.5303770949720671,-0.9149096227621729,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Levofloxacin,P. aeruginosa resistance,5.9,% resistant strains,10.651612903225807,0.5539067231980618,-0.8522850451645415,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Ciprofloxacin,P. aeruginosa resistance,4.9,% resistant strains,9.238709677419354,0.5303770949720671,-0.9149096227621729,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Levofloxacin,P. aeruginosa resistance,6.4,% resistant strains,10.651612903225807,0.600847970926711,-0.7349280945263829,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Ciprofloxacin,P. aeruginosa resistance,9.4,% resistant strains,9.238709677419354,1.0174581005586594,0.024969384800256376,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Levofloxacin,P. aeruginosa resistance,11,% resistant strains,10.651612903225807,1.0327074500302846,0.04643161899827674,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Ciprofloxacin,P. aeruginosa resistance,10.6,% resistant strains,9.238709677419354,1.1473463687150838,0.19830098768581794,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Levofloxacin,P. aeruginosa resistance,12.3,% resistant strains,10.651612903225807,1.1547546941247728,0.20758641081285703,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Ciprofloxacin,P. aeruginosa resistance,16.1,% resistant strains,9.238709677419354,1.7426675977653634,0.801297411237236,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Levofloxacin,P. aeruginosa resistance,17.9,% resistant strains,10.651612903225807,1.6804966686856448,0.7488876827378734,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Ciprofloxacin,P. aeruginosa resistance,8.4,% resistant strains,9.238709677419354,0.9092178770949721,-0.1373020440986208,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Levofloxacin,P. aeruginosa resistance,9.6,% resistant strains,10.651612903225807,0.9012719563900665,-0.14996559380522678,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Levofloxacin,P. aeruginosa resistance,9.1,% resistant strains,10.651612903225807,0.8543307086614172,-0.22713345432768667,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Ciprofloxacin,P. aeruginosa resistance,7.3,% resistant strains,9.238709677419354,0.7901536312849162,-0.33979490799736395,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Levofloxacin,P. aeruginosa resistance,9.8,% resistant strains,10.651612903225807,0.9200484554815264,-0.12021825041117457,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Ciprofloxacin,P. aeruginosa resistance,3.8,% resistant strains,9.238709677419354,0.41131284916201116,-1.2816919534337958,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Levofloxacin,P. aeruginosa resistance,5.9,% resistant strains,10.651612903225807,0.5539067231980618,-0.8522850451645415,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Ciprofloxacin,P. aeruginosa resistance,7.6,% resistant strains,9.238709677419354,0.8226256983240223,-0.28169195343379577,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Levofloxacin,P. aeruginosa resistance,6.9,% resistant strains,10.651612903225807,0.6477892186553604,-0.6264036377482136,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Ciprofloxacin,P. aeruginosa resistance,9.1,% resistant strains,9.238709677419354,0.984986033519553,-0.021824826678684982,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Levofloxacin,P. aeruginosa resistance,11.5,% resistant strains,10.651612903225807,1.079648697758934,0.11056195641799232,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Ciprofloxacin,P. aeruginosa resistance,11.3,% resistant strains,9.238709677419354,1.223114525139665,0.2905594955378066,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Levofloxacin,P. aeruginosa resistance,12.7,% resistant strains,10.651612903225807,1.192307692307692,0.2537565922457828,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Ciprofloxacin,municipal sludge concentration,345.46500000000003,mg/kg,179.70333333333332,1.9224184303759904,0.9429223848770176,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Tetracycline,municipal sludge concentration,167.66500000000002,mg/kg,536.9596428571429,0.3122487923074826,-1.67923210299128,First,1,Eastern,4,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Fujian,Ciprofloxacin,municipal sludge concentration,313,mg/kg,179.70333333333332,1.741759566693254,0.8005454873814457,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Tetracycline,municipal sludge concentration,1030,mg/kg,536.9596428571429,1.918207473692822,0.9397587709711859,Second,2,Eastern,3,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Gansu,Ciprofloxacin,municipal sludge concentration,22.5,mg/kg,179.70333333333332,0.1252063586281093,-2.997620263221498,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Ciprofloxacin,municipal sludge concentration,652.5,mg/kg,179.70333333333332,3.6309844002151697,1.8603607319060742,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Tetracycline,municipal sludge concentration,5065,mg/kg,536.9596428571429,9.432738693450625,3.2376767025891056,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guizhou,Ciprofloxacin,municipal sludge concentration,83.61500000000001,mg/kg,179.70333333333332,0.4652946522973049,-1.103783488811961,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Tetracycline,municipal sludge concentration,120.25,mg/kg,536.9596428571429,0.22394606671025424,-2.158776767329353,Fourth,6,Western,22,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hebei,Ciprofloxacin,municipal sludge concentration,164.27,mg/kg,179.70333333333332,0.9141177125262007,-0.12954813929426728,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Tetracycline,municipal sludge concentration,344.17,mg/kg,536.9596428571429,0.6409606468163676,-0.6416923127480821,Fourth,5,Eastern,14,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hunan,Ciprofloxacin,municipal sludge concentration,120,mg/kg,179.70333333333332,0.667767246016583,-0.5825827639426541,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Tetracycline,municipal sludge concentration,230,mg/kg,536.9596428571429,0.4283375912129603,-1.2231798001550196,Fourth,5,Central,13,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangsu,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Second,2,Eastern,1,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Liaoning,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Fourth,7,Northeastern,28,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Qinghai,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Third,4,Western,23,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shandong,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Second,2,Eastern,6,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shanghai,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,First,1,Eastern,2,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shanxi,Ciprofloxacin,municipal sludge concentration,83.3,mg/kg,179.70333333333332,0.4635417632765113,-1.1092287690729874,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Tetracycline,municipal sludge concentration,57.4,mg/kg,536.9596428571429,0.10689816406793008,-3.2256910193110695,Fourth,7,Central,30,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Tianjin,Ciprofloxacin,municipal sludge concentration,411.1,mg/kg,179.70333333333332,2.2876592903118107,1.1938722021254027,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Tetracycline,municipal sludge concentration,158.55,mg/kg,536.9596428571429,0.2952735873339776,-1.759875783882918,First,1,Eastern,7,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Anhui,Ciprofloxacin,sediment concentration,0.73,mg/kg,17.170909090909092,0.0425137653536637,-4.555926148711328,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Erythromycin,sediment concentration,0.1,mg/kg,12.095433333333332,0.008267583082320326,-6.9183186462899355,Second,3,Central,8,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Anhui,Tetracycline,sediment concentration,0.019,mg/kg,12.425488095238094,0.0015291149815902605,-9.35308739062974,Second,3,Central,8,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Beijing,Ciprofloxacin,sediment concentration,28,mg/kg,17.170909090909092,1.6306649724692925,0.7054604042409833,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Tetracycline,sediment concentration,8.03,mg/kg,12.425488095238094,0.6462522790615679,-0.62983063166865,First,1,Eastern,4,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Ciprofloxacin,sediment concentration,5.32,mg/kg,17.170909090909092,0.3098263447691656,-1.6904682720901558,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Erythromycin,sediment concentration,68.515,mg/kg,12.095433333333332,5.664534548851771,2.5019574155954647,Second,3,Western,10,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Chongqing,Tetracycline,sediment concentration,12.81,mg/kg,12.425488095238094,1.0309454165353282,0.043967951155682125,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Fujian,Chloramphenicol,sediment concentration,1.1,mg/kg,29.952504964538992,0.03672480820226218,-4.767101233543688,Second,2,Eastern,3,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Fujian,Ciprofloxacin,sediment concentration,10.25,mg/kg,17.170909090909092,0.5969398559932232,-0.744342513198537,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Erythromycin,sediment concentration,0.28875,mg/kg,12.095433333333332,0.02387264615019994,-5.38849769976124,Second,2,Eastern,3,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Fujian,Tetracycline,sediment concentration,7.75,mg/kg,12.425488095238094,0.62371795301708,-0.6810343090243643,Second,2,Eastern,3,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangdong,Chloramphenicol,sediment concentration,8.575,mg/kg,29.952504964538992,0.286286573031271,-1.8044680860081728,Fourth,5,Eastern,11,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangdong,Ciprofloxacin,sediment concentration,29.7,mg/kg,17.170909090909092,1.729669631512071,0.7904965080967827,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Erythromycin,sediment concentration,82.65,mg/kg,12.095433333333332,6.833157417537749,2.7725523630023785,Fourth,5,Eastern,11,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangdong,Tetracycline,sediment concentration,17.1,mg/kg,12.425488095238094,1.3762034834312347,0.46069380058729603,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
