province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Sichuan,Ceftriaxone,A. baumannii resistance,47.9,% resistant strains,47.6258064516129,1.0057572473584395,0.008282133877446956,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Ciprofloxacin,A. baumannii resistance,48.4,% resistant strains,52.16129032258065,0.9278911564625849,-0.10797251069955448,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Gentamicin,A. baumannii resistance,42.2,% resistant strains,43.52903225806452,0.9694679116644435,-0.04473494740491263,Fourth,6,Western,19,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Sichuan,Levofloxacin,A. baumannii resistance,41.1,% resistant strains,43.36129032258064,0.9478500223181074,-0.07726929438746866,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Minocycline,A. baumannii resistance,14.4,% resistant strains,11.89516129032258,1.2105762711864407,0.27569397780525934,Fourth,6,Western,19,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Tianjin,Ampicillin,A. baumannii resistance,22.4,% resistant strains,45.45161290322581,0.49283179559971607,-1.0208327587525197,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Cefotaxime,A. baumannii resistance,33.1,% resistant strains,48.41612903225806,0.6836564727829969,-0.5486565205197659,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Ceftriaxone,A. baumannii resistance,27.5,% resistant strains,47.6258064516129,0.5774180438905446,-0.7923119034467113,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Ciprofloxacin,A. baumannii resistance,31.5,% resistant strains,52.16129032258065,0.6038961038961038,-0.7276277295868702,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Gentamicin,A. baumannii resistance,25.1,% resistant strains,43.52903225806452,0.5766266488809841,-0.7942905821613258,First,1,Eastern,7,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tianjin,Levofloxacin,A. baumannii resistance,27.1,% resistant strains,43.36129032258064,0.6249814015771463,-0.6781148367152798,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Minocycline,A. baumannii resistance,4.9,% resistant strains,11.89516129032258,0.41193220338983055,-1.2795211795218446,First,1,Eastern,7,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Tibet,Ampicillin,A. baumannii resistance,43.5,% resistant strains,45.45161290322581,0.9570617459190915,-0.06331609007403309,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Cefotaxime,A. baumannii resistance,46.5,% resistant strains,48.41612903225806,0.9604237457525485,-0.058257021331589894,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Ceftriaxone,A. baumannii resistance,61.7,% resistant strains,47.6258064516129,1.2955161202926038,0.37352696729068463,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Ciprofloxacin,A. baumannii resistance,51.6,% resistant strains,52.16129032258065,0.989239332096475,-0.015608492550894653,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Gentamicin,A. baumannii resistance,33.5,% resistant strains,43.52903225806452,0.7696013042833851,-0.37781685076696314,Third,4,Western,17,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tibet,Levofloxacin,A. baumannii resistance,28.1,% resistant strains,43.36129032258064,0.6480434459157864,-0.6258375578482253,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Minocycline,A. baumannii resistance,2.45,% resistant strains,11.89516129032258,0.20596610169491528,-2.279521179521845,Third,4,Western,17,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Xinjiang,Ampicillin,A. baumannii resistance,43.9,% resistant strains,45.45161290322581,0.9658623136976578,-0.05011055127476564,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Cefotaxime,A. baumannii resistance,59.6,% resistant strains,48.41612903225806,1.2309947364914386,0.29982459313517806,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Ceftriaxone,A. baumannii resistance,43.3,% resistant strains,47.6258064516129,0.9091709563803847,-0.13737649713200853,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Ciprofloxacin,A. baumannii resistance,47.6,% resistant strains,52.16129032258065,0.9125541125541126,-0.13201798466620526,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Gentamicin,A. baumannii resistance,36.2,% resistant strains,43.52903225806452,0.8316288720912999,-0.26598824902889234,Fourth,6,Western,18,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Xinjiang,Levofloxacin,A. baumannii resistance,34.9,% resistant strains,43.36129032258064,0.8048653474185389,-0.3131806518594994,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Minocycline,A. baumannii resistance,10.6,% resistant strains,11.89516129032258,0.8911186440677966,-0.16631056907385391,Fourth,6,Western,18,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Yunnan,Ampicillin,A. baumannii resistance,44.7,% resistant strains,45.45161290322581,0.9834634492547907,-0.0240566596268059,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Cefotaxime,A. baumannii resistance,52.3,% resistant strains,48.41612903225806,1.0802185355453395,0.11132320891995776,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Ceftriaxone,A. baumannii resistance,47,% resistant strains,47.6258064516129,0.9868599295583853,-0.01908276529373361,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Ciprofloxacin,A. baumannii resistance,49.9,% resistant strains,52.16129032258065,0.9566481137909708,-0.06393974263688844,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Gentamicin,A. baumannii resistance,42.6,% resistant strains,43.52903225806452,0.9786571809693196,-0.03112451588625961,Fourth,6,Western,20,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Yunnan,Levofloxacin,A. baumannii resistance,40.2,% resistant strains,43.36129032258064,0.9270941824133314,-0.10921218689022287,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Minocycline,A. baumannii resistance,15.6,% resistant strains,11.89516129032258,1.311457627118644,0.39117119522519517,Fourth,6,Western,20,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Zhejiang,Ampicillin,A. baumannii resistance,48.7,% resistant strains,45.45161290322581,1.0714691270404542,0.09959028127221836,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Cefotaxime,A. baumannii resistance,33.7,% resistant strains,48.41612903225806,0.6960490372443202,-0.522739146145125,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Ceftriaxone,A. baumannii resistance,50,% resistant strains,47.6258064516129,1.0498509888918992,0.07018457280335363,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Ciprofloxacin,A. baumannii resistance,42.9,% resistant strains,52.16129032258065,0.8224489795918367,-0.2820019104746032,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Gentamicin,A. baumannii resistance,43.7,% resistant strains,43.52903225806452,1.0039276715577294,0.005655333388500713,First,1,Eastern,5,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Zhejiang,Levofloxacin,A. baumannii resistance,32.6,% resistant strains,43.36129032258064,0.7518226454396668,-0.41153572383807385,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Minocycline,A. baumannii resistance,9.1,% resistant strains,11.89516129032258,0.7650169491525424,-0.38643638343835685,First,1,Eastern,5,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Anhui,Ciprofloxacin,P. aeruginosa resistance,11.5,% resistant strains,9.238709677419354,1.2447625698324023,0.3158705840669941,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Gentamicin,P. aeruginosa resistance,7.1,% resistant strains,5.993548387096774,1.1846071044133477,0.2444086435089044,Second,3,Central,8,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Anhui,Levofloxacin,P. aeruginosa resistance,12.8,% resistant strains,10.651612903225807,1.201695941853422,0.2650719054736171,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Ciprofloxacin,P. aeruginosa resistance,12.7,% resistant strains,9.238709677419354,1.3746508379888267,0.4590652198947845,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Gentamicin,P. aeruginosa resistance,10.5,% resistant strains,5.993548387096774,1.7518837459634016,0.808907041670345,First,1,Eastern,4,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Beijing,Levofloxacin,P. aeruginosa resistance,14.5,% resistant strains,10.651612903225807,1.3612961841308298,0.44498099548855163,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Ciprofloxacin,P. aeruginosa resistance,7.5,% resistant strains,9.238709677419354,0.8118016759776536,-0.3008007763815003,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Gentamicin,P. aeruginosa resistance,4.2,% resistant strains,5.993548387096774,0.7007534983853607,-0.5130210532170172,Second,3,Western,10,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Chongqing,Levofloxacin,P. aeruginosa resistance,8.7,% resistant strains,10.651612903225807,0.8167777104784978,-0.2919845986776547,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Ciprofloxacin,P. aeruginosa resistance,11.3,% resistant strains,9.238709677419354,1.223114525139665,0.2905594955378066,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Gentamicin,P. aeruginosa resistance,6.8,% resistant strains,5.993548387096774,1.1345532831001077,0.18212436525456183,Second,2,Eastern,3,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Fujian,Levofloxacin,P. aeruginosa resistance,12.5,% resistant strains,10.651612903225807,1.1735311932162324,0.23085619013570408,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Ciprofloxacin,P. aeruginosa resistance,7.8,% resistant strains,9.238709677419354,0.8442737430167598,-0.24421724801513278,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Gentamicin,P. aeruginosa resistance,8.3,% resistant strains,5.993548387096774,1.384822389666308,0.4697009553511473,Fourth,6,Western,24,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Gansu,Levofloxacin,P. aeruginosa resistance,8.7,% resistant strains,10.651612903225807,0.8167777104784978,-0.2919845986776547,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Ciprofloxacin,P. aeruginosa resistance,8.3,% resistant strains,9.238709677419354,0.8983938547486034,-0.1545800355304563,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Gentamicin,P. aeruginosa resistance,6.7,% resistant strains,5.993548387096774,1.1178686759956944,0.16075071446199488,Fourth,5,Eastern,11,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guangdong,Levofloxacin,P. aeruginosa resistance,10.4,% resistant strains,10.651612903225807,0.9763779527559054,-0.034488376385290745,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Gentamicin,P. aeruginosa resistance,5,% resistant strains,5.993548387096774,0.8342303552206675,-0.26148228622105285,Fourth,6,Western,26,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guangxi,Levofloxacin,P. aeruginosa resistance,9.8,% resistant strains,10.651612903225807,0.9200484554815264,-0.12021825041117457,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Ciprofloxacin,P. aeruginosa resistance,7,% resistant strains,9.238709677419354,0.7576815642458101,-0.40033644993241463,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Gentamicin,P. aeruginosa resistance,4.5,% resistant strains,5.993548387096774,0.7508073196986007,-0.4134853796661029,Fourth,6,Western,22,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guizhou,Levofloxacin,P. aeruginosa resistance,8.3,% resistant strains,10.651612903225807,0.7792247122955784,-0.35988866317945806,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Ciprofloxacin,P. aeruginosa resistance,8.1,% resistant strains,9.238709677419354,0.8767458100558659,-0.18976946399275646,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Gentamicin,P. aeruginosa resistance,4.9,% resistant strains,5.993548387096774,0.8175457481162541,-0.2906286318805693,Fourth,7,Eastern,31,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hainan,Levofloxacin,P. aeruginosa resistance,9.6,% resistant strains,10.651612903225807,0.9012719563900665,-0.14996559380522678,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Ciprofloxacin,P. aeruginosa resistance,11.3,% resistant strains,9.238709677419354,1.223114525139665,0.2905594955378066,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Gentamicin,P. aeruginosa resistance,7.9,% resistant strains,5.993548387096774,1.3180839612486546,0.39844227218132533,Fourth,5,Eastern,14,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hebei,Levofloxacin,P. aeruginosa resistance,11.8,% resistant strains,10.651612903225807,1.1078134463961236,0.14771495483545846,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Ciprofloxacin,P. aeruginosa resistance,8.7,% resistant strains,9.238709677419354,0.9416899441340781,-0.08667597102865303,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Gentamicin,P. aeruginosa resistance,6.2,% resistant strains,5.993548387096774,1.0344456404736277,0.04885783439109778,Fourth,7,Northeastern,29,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Heilongjiang,Levofloxacin,P. aeruginosa resistance,9,% resistant strains,10.651612903225807,0.8449424591156874,-0.24307499819670814,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Ciprofloxacin,P. aeruginosa resistance,11.9,% resistant strains,9.238709677419354,1.288058659217877,0.3651982964305623,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Gentamicin,P. aeruginosa resistance,7.1,% resistant strains,5.993548387096774,1.1846071044133477,0.2444086435089044,Fourth,5,Central,15,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Henan,Levofloxacin,P. aeruginosa resistance,13.7,% resistant strains,10.651612903225807,1.2861901877649908,0.3631039884341438,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Ciprofloxacin,P. aeruginosa resistance,8.5,% resistant strains,9.238709677419354,0.9200418994413408,-0.12022853073967936,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Gentamicin,P. aeruginosa resistance,5.7,% resistant strains,5.993548387096774,0.9510226049515609,-0.07244846183103593,Second,3,Central,9,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hubei,Levofloxacin,P. aeruginosa resistance,10.3,% resistant strains,10.651612903225807,0.9669897032101756,-0.04842756734316445,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Gentamicin,P. aeruginosa resistance,5.8,% resistant strains,5.993548387096774,0.9677072120559742,-0.04735748086820551,Fourth,5,Central,13,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hunan,Levofloxacin,P. aeruginosa resistance,8.8,% resistant strains,10.651612903225807,0.8261659600242277,-0.2754964758890856,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Ciprofloxacin,P. aeruginosa resistance,7.1,% resistant strains,9.238709677419354,0.7685055865921787,-0.37987234737269926,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Gentamicin,P. aeruginosa resistance,4.4,% resistant strains,5.993548387096774,0.7341227125941874,-0.4459068573584803,Fourth,7,Western,25,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Inner Mongolia,Levofloxacin,P. aeruginosa resistance,8.3,% resistant strains,10.651612903225807,0.7792247122955784,-0.35988866317945806,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Ciprofloxacin,P. aeruginosa resistance,12.9,% resistant strains,9.238709677419354,1.3962988826815643,0.481607788545873,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Gentamicin,P. aeruginosa resistance,7.9,% resistant strains,5.993548387096774,1.3180839612486546,0.39844227218132533,Second,2,Eastern,1,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangsu,Levofloxacin,P. aeruginosa resistance,15.2,% resistant strains,10.651612903225807,1.4270139309509386,0.5129994189172025,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Ciprofloxacin,P. aeruginosa resistance,10.3,% resistant strains,9.238709677419354,1.1148743016759777,0.1568810603058372,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Gentamicin,P. aeruginosa resistance,5.9,% resistant strains,5.993548387096774,0.9843918191603876,-0.022695426633936238,Fourth,6,Central,12,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangxi,Levofloxacin,P. aeruginosa resistance,10.9,% resistant strains,10.651612903225807,1.0233192004845548,0.03325623025054357,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Ciprofloxacin,P. aeruginosa resistance,10.2,% resistant strains,9.238709677419354,1.104050279329609,0.1428058750941144,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Gentamicin,P. aeruginosa resistance,6.5,% resistant strains,5.993548387096774,1.0844994617868677,0.117029337032677,Fourth,6,Northeastern,21,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jilin,Levofloxacin,P. aeruginosa resistance,11.2,% resistant strains,10.651612903225807,1.0514839491217443,0.07242682753122111,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Ciprofloxacin,P. aeruginosa resistance,15.7,% resistant strains,9.238709677419354,1.6993715083798884,0.7650012820142459,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Gentamicin,P. aeruginosa resistance,10.2,% resistant strains,5.993548387096774,1.7018299246501614,0.7670868659757178,Fourth,7,Northeastern,28,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Liaoning,Levofloxacin,P. aeruginosa resistance,16.7,% resistant strains,10.651612903225807,1.5678376741368865,0.6487761979476692,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Ciprofloxacin,P. aeruginosa resistance,4.9,% resistant strains,9.238709677419354,0.5303770949720671,-0.9149096227621729,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Gentamicin,P. aeruginosa resistance,3,% resistant strains,5.993548387096774,0.5005382131324004,-0.9984478803872592,Fourth,6,Western,16,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Ningxia,Levofloxacin,P. aeruginosa resistance,5.9,% resistant strains,10.651612903225807,0.5539067231980618,-0.8522850451645415,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Ciprofloxacin,P. aeruginosa resistance,4.9,% resistant strains,9.238709677419354,0.5303770949720671,-0.9149096227621729,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Gentamicin,P. aeruginosa resistance,4.5,% resistant strains,5.993548387096774,0.7508073196986007,-0.4134853796661029,Third,4,Western,23,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Qinghai,Levofloxacin,P. aeruginosa resistance,6.4,% resistant strains,10.651612903225807,0.600847970926711,-0.7349280945263829,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Ciprofloxacin,P. aeruginosa resistance,9.4,% resistant strains,9.238709677419354,1.0174581005586594,0.024969384800256376,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Gentamicin,P. aeruginosa resistance,5.5,% resistant strains,5.993548387096774,0.9176533907427342,-0.12397876247111794,Fourth,7,Western,27,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shaanxi,Levofloxacin,P. aeruginosa resistance,11,% resistant strains,10.651612903225807,1.0327074500302846,0.04643161899827674,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Ciprofloxacin,P. aeruginosa resistance,10.6,% resistant strains,9.238709677419354,1.1473463687150838,0.19830098768581794,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Gentamicin,P. aeruginosa resistance,5.9,% resistant strains,5.993548387096774,0.9843918191603876,-0.022695426633936238,Second,2,Eastern,6,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shandong,Levofloxacin,P. aeruginosa resistance,12.3,% resistant strains,10.651612903225807,1.1547546941247728,0.20758641081285703,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Ciprofloxacin,P. aeruginosa resistance,16.1,% resistant strains,9.238709677419354,1.7426675977653634,0.801297411237236,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Gentamicin,P. aeruginosa resistance,9,% resistant strains,5.993548387096774,1.5016146393972014,0.5865146203338971,First,1,Eastern,2,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shanghai,Levofloxacin,P. aeruginosa resistance,17.9,% resistant strains,10.651612903225807,1.6804966686856448,0.7488876827378734,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Ciprofloxacin,P. aeruginosa resistance,8.4,% resistant strains,9.238709677419354,0.9092178770949721,-0.1373020440986208,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Gentamicin,P. aeruginosa resistance,6.3,% resistant strains,5.993548387096774,1.0511302475780409,0.07194144750413871,Fourth,7,Central,30,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shanxi,Levofloxacin,P. aeruginosa resistance,9.6,% resistant strains,10.651612903225807,0.9012719563900665,-0.14996559380522678,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Ciprofloxacin,P. aeruginosa resistance,7.4,% resistant strains,9.238709677419354,0.800977653631285,-0.3201661012484312,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Gentamicin,P. aeruginosa resistance,3.6,% resistant strains,5.993548387096774,0.6006458557588805,-0.7354134745534653,Fourth,6,Western,19,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Sichuan,Levofloxacin,P. aeruginosa resistance,9.1,% resistant strains,10.651612903225807,0.8543307086614172,-0.22713345432768667,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Ciprofloxacin,P. aeruginosa resistance,7.3,% resistant strains,9.238709677419354,0.7901536312849162,-0.33979490799736395,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Gentamicin,P. aeruginosa resistance,3.5,% resistant strains,5.993548387096774,0.5839612486544672,-0.7760554590508112,First,1,Eastern,7,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tianjin,Levofloxacin,P. aeruginosa resistance,9.8,% resistant strains,10.651612903225807,0.9200484554815264,-0.12021825041117457,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Ciprofloxacin,P. aeruginosa resistance,3.8,% resistant strains,9.238709677419354,0.41131284916201116,-1.2816919534337958,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Gentamicin,P. aeruginosa resistance,0.8,% resistant strains,5.993548387096774,0.1334768568353068,-2.9053384759957774,Third,4,Western,17,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tibet,Levofloxacin,P. aeruginosa resistance,5.9,% resistant strains,10.651612903225807,0.5539067231980618,-0.8522850451645415,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Ciprofloxacin,P. aeruginosa resistance,7.6,% resistant strains,9.238709677419354,0.8226256983240223,-0.28169195343379577,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
